Eurovision%Song Contest;;;
1991;Fångad av en stormvind;Sweden%Carola;https://open.spotify.com/track/5dj8DC31HDufvdjNmvZVfn?si=94e3c9a8aa8a4d97
1992;Why Me?;Ireland%Linda Martin;https://open.spotify.com/track/3Y81Q8dLI74Mgi1wbXvscv?si=8df05b317e3149e3
1993;In Your Eyes;Ireland%Niamh Kavanagh;https://open.spotify.com/track/7LBBL20GLOtjBJwxgVmzPK?si=ca09684539c447e2
1994;Rock 'n' Roll Kids;Ireland%Paul Harrington%and Charlie%McGettigan;https://open.spotify.com/track/4qVX2nHuFlVNp6AOVrDBGb?si=8e0a1a763e3e4c15
1995;Nocturne;Norway%Secret Garden;https://open.spotify.com/track/6bk11TH82XrT5QUC1gDw9A?si=f85b0ad38a684d06
1996;The Voice;Ireland%Eimear Quinn;https://open.spotify.com/track/6SA7BxY6zh5SaxUBp3tCtb?si=2e42a463005c4777
1997;Love Shine a Light;United Kingdom%Katrina and%the Waves;https://open.spotify.com/track/2z8pAqNDkjVOzlJg3M3cuO?si=dd3bdcb4777c409f
1998;Diva;Israel%Dana International;https://open.spotify.com/track/0holXF210D5UdrOBW4vVx8?si=b60ba6b95ac340e0
1999;Take Me to Your Heaven;Sweden%Charlotte Nilsson;https://open.spotify.com/track/0Z6y9qCkkfESLiEOuBWhAZ?si=7648411df22d4067
2000;Fly on the Wings of Love;Denmark%Olsen Brothers;https://open.spotify.com/track/4v2RaPHSsTvNkggw3RqyeT?si=1e62cf67745a4bd0
2001;Everybody;Estonia%Tanel Padar,%Dave Benton%and 2XL;https://open.spotify.com/track/3h5mWmIOf44J2AzSfZ1pbN?si=027d1306a70e47d9
2002;I Wanna;Latvia%Marie N;https://open.spotify.com/track/70tFqMdkFXCPeirRaLAKKM?si=fdff77ca6b38474f
2003;Everyway That I Can;Turkey%Sertab Erener;https://open.spotify.com/track/5I8ENb7zzrbYLwhGESY9CF?si=345d205951be44b5
2004;Wild Dances;Ukraine%Ruslana;https://open.spotify.com/track/1Lav2Z3RKu71MJLIjQz4dQ?si=7cac739d7d434c28
2005;My Number One;Greece%Helena Paparizou;https://open.spotify.com/track/6LkCvCc9oFoLDv4DLhzTox?si=6f73b93193304e5d
2006;Hard Rock Hallelujah;Finland%Lordi;https://open.spotify.com/track/4LmSxJVbKgclgUXcwZEisI?si=7ba12e2dcb874df5
2007;Molitva;Serbia%Marija Šerifović;https://open.spotify.com/track/1ue71r2sNUvl4LSqvgVVcZ?si=f75e876b14c84786
2008;Believe;Russia%Dima Bilan;https://open.spotify.com/track/4O6Yxtg63EgAFgNjmUVBE2?si=f40ac12db6194723
2009;Fairytale;Norway%Alexander Rybak;https://open.spotify.com/track/6NgYIETQ8U72CVfkzYhK30?si=b3a1e21b2dc94d8c
2010;Satellite;Germany%Lena;https://open.spotify.com/track/2UjNsh4ipNrmog6wdS2JVv?si=ea8a391d15e94409
2011;Running Scared;Azerbaijan%Ell and Nikki;https://open.spotify.com/track/68852t5sKz5d1LoCMv7SGD?si=682b1622d8fd478c
2012;Euphoria;Sweden%Loreen;https://open.spotify.com/track/1xN7BpTAWnZkuSLOtRP6Qc?si=0cd71fcae33b45dc
2013;Only Teardrops;Denmark%Emmelie de Forest;https://open.spotify.com/track/3yRwgprKX3If2zcuGfKFBu?si=e585ff94ba774661
2014;Rise Like a Phoenix;Austria%Conchita Wurst;https://open.spotify.com/track/0fvafkeEoF6Y9gGLK3Wnu3?si=de036a621b61441c
2015;Heroes;Sweden%Måns Zelmerlöw;https://open.spotify.com/track/4ciaNqHWA2IzHphZaVRzHI?si=0a0bc43eaf5a42d9
2016;1944;Ukraine%Jamala;https://open.spotify.com/track/1AZQTUs1FPy7YHH8aad3dA?si=7b6710ec5ae148e9
2017;Amar pelos dois;Portugal%Salvador Sobral;https://open.spotify.com/track/202ObLBtd9FxpOgpSj9xiG?si=58db4c7173494e4c
2018;Toy;Israel%Netta;https://open.spotify.com/track/4v0VS33GYfTje16Q0ArRx6?si=09be419c64854e72
2019;Arcade;Netherlands%Duncan Laurence;https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD?si=cba93afd443e4244
2021;Zitti e buoni;Italy%Måneskin;https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw?si=84cd17193ad04221
2022;Stefania;Ukraine%Kalush Orchestra;https://open.spotify.com/track/2vHzOWRKYPLu8umRPIFuOq?si=70ee2e92199b4cea
2023;Tattoo;Sweden%Loreen;https://open.spotify.com/track/1DmW5Ep6ywYwxc2HMT5BG6?si=9b28e0db95cf4b43
2024;The Code;Switzerland%Nemo;https://open.spotify.com/track/1EjIXKhNHI00ZLMRpS8iz8?si=dcdb7b1a6b454690
